id,Time_spent_Alone,Social_event_attendance,Going_outside,Friends_circle_size,Post_frequency,Stage_fear_No,Stage_fear_Yes,Drained_after_socializing_No,Drained_after_socializing_Yes,Personality
2826,-0.24069026646284564,-0.647481766992276,-0.23600252565671395,1.3495631126526875,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2827,-0.6208473157559684,0.8927486010423473,0.8251756446505486,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2828,-1.0010043650490912,0.5076910090336915,0.8251756446505486,1.5950762278294164,0.9222987165744131,1.0,0.0,1.0,0.0,0
2831,0.13946678283027714,0.5076910090336915,1.35576472980418,0.12199753676904299,-0.9229144516585223,1.0,0.0,1.0,0.0,0
2832,0.13946678283027714,0.12263341702503563,0.8251756446505486,-0.1235155784076859,0.9222987165744131,1.0,0.0,1.0,0.0,0
2833,0.13946678283027714,0.5076910090336915,0.8251756446505486,1.1040499974759586,0.18421344928123892,1.0,0.0,1.0,0.0,0
2834,2.4204090785890138,-1.4175969510095876,-2.358358866271239,-2.087620499821517,-1.2919570853051094,0.0,1.0,0.0,1.0,1
2836,2.8005661278821368,-1.0325393590009317,-2.358358866271239,-1.1055680391146014,-1.6609997189516963,0.0,1.0,0.0,1.0,1
2837,0.5196238321233999,0.12263341702503563,-0.7665916108103452,-0.1235155784076859,0.9222987165744131,1.0,0.0,1.0,0.0,0
2838,-1.0010043650490912,1.6628637850596588,0.2945865594969173,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2842,3.1807231771752593,-1.8026545430182435,-1.2971806959639764,-1.3510811542913304,-1.6609997189516963,0.0,1.0,0.0,1.0,1
2844,2.8005661278821368,-2.1877121350268993,-0.7665916108103452,-1.8421073846447882,-0.9229144516585223,0.0,1.0,0.0,1.0,1
2847,0.13946678283027714,-0.647481766992276,1.35576472980418,0.6130237671225007,1.291341350221,1.0,0.0,1.0,0.0,0
2848,2.4204090785890138,-2.1877121350268993,-2.358358866271239,-1.8421073846447882,-0.9229144516585223,0.0,1.0,0.0,1.0,1
2851,-1.0010043650490912,0.12263341702503563,0.2945865594969173,-1.1055680391146014,-0.5538718180119352,1.0,0.0,1.0,0.0,0
2852,-0.24069026646284564,-0.2624241749836202,0.2945865594969173,0.6130237671225007,-0.9229144516585223,1.0,0.0,1.0,0.0,0
2853,-1.0010043650490912,0.5076910090336915,0.2945865594969173,-0.6145418087611437,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2856,-0.24069026646284564,1.6628637850596588,-0.23600252565671395,0.12199753676904299,1.6603839838675871,1.0,0.0,1.0,0.0,0
2857,-1.0010043650490912,0.5076910090336915,0.2945865594969173,1.5950762278294164,0.18421344928123892,1.0,0.0,1.0,0.0,0
2860,-0.6208473157559684,-1.0325393590009317,0.2945865594969173,0.12199753676904299,0.553256082927826,1.0,0.0,1.0,0.0,0
2861,0.13946678283027714,0.5076910090336915,1.35576472980418,0.8585368822992296,0.9222987165744131,1.0,0.0,1.0,0.0,0
2865,-1.0010043650490912,1.2778061930510032,0.8251756446505486,0.12199753676904299,0.9222987165744131,1.0,0.0,1.0,0.0,0
2866,1.6600949800027684,-2.1877121350268993,-1.8277697811176077,0.12199753676904299,-1.2919570853051094,0.0,1.0,0.0,1.0,1
2867,-0.6208473157559684,1.2778061930510032,-0.23600252565671395,1.3495631126526875,-0.5538718180119352,1.0,0.0,1.0,0.0,0
2868,-0.6208473157559684,0.8927486010423473,-0.7665916108103452,-0.1235155784076859,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2869,2.8005661278821368,-1.8026545430182435,-1.8277697811176077,-2.087620499821517,-1.6609997189516963,0.0,1.0,0.0,1.0,1
2870,-0.6208473157559684,-1.0325393590009317,0.2945865594969173,-0.3690286935844148,0.553256082927826,1.0,0.0,1.0,0.0,0
2871,-0.6208473157559684,0.12263341702503563,0.2945865594969173,-0.8600549239378725,1.291341350221,1.0,0.0,1.0,0.0,0
2872,-0.24069026646284564,-0.2624241749836202,-0.7665916108103452,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2873,0.13946678283027714,0.8927486010423473,0.2945865594969173,-0.6145418087611437,0.18421344928123892,1.0,0.0,1.0,0.0,0
2875,-0.6208473157559684,1.2778061930510032,-0.7665916108103452,1.3495631126526875,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2878,0.13946678283027714,-0.2624241749836202,0.2945865594969173,1.3495631126526875,1.291341350221,1.0,0.0,1.0,0.0,0
2883,3.1807231771752593,-1.0325393590009317,-1.2971806959639764,-0.6145418087611437,-2.0300423525982834,0.0,1.0,0.0,1.0,1
2885,0.5196238321233999,-1.4175969510095876,-2.358358866271239,-2.087620499821517,-0.9229144516585223,0.0,1.0,0.0,1.0,1
2886,-0.6208473157559684,0.8927486010423473,-0.23600252565671395,-0.1235155784076859,0.553256082927826,1.0,0.0,1.0,0.0,0
2888,-1.0010043650490912,-0.2624241749836202,-0.7665916108103452,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,0
2889,-0.24069026646284564,0.5076910090336915,-0.7665916108103452,-1.1055680391146014,0.18421344928123892,1.0,0.0,1.0,0.0,0
2890,0.13946678283027714,1.2778061930510032,1.35576472980418,0.12199753676904299,0.9222987165744131,1.0,0.0,1.0,0.0,0
2893,0.13946678283027714,1.2778061930510032,0.2945865594969173,0.36751065194577187,1.291341350221,1.0,0.0,1.0,0.0,0
2894,1.2799379307096455,1.6628637850596588,-0.23600252565671395,0.6130237671225007,-0.9229144516585223,1.0,0.0,1.0,0.0,1
2895,0.5196238321233999,1.6628637850596588,0.8251756446505486,-0.3690286935844148,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2900,2.4204090785890138,-2.1877121350268993,-1.2971806959639764,-1.5965942694680593,-2.0300423525982834,0.0,1.0,0.0,1.0,1
2901,-0.24069026646284564,-0.647481766992276,1.35576472980418,1.1040499974759586,1.6603839838675871,1.0,0.0,1.0,0.0,0
2904,0.13946678283027714,0.8927486010423473,0.2945865594969173,1.1040499974759586,0.553256082927826,1.0,0.0,1.0,0.0,0
2905,0.5196238321233999,-1.0325393590009317,-0.23600252565671395,-0.1235155784076859,0.9222987165744131,1.0,0.0,1.0,0.0,0
2907,-0.6208473157559684,1.2778061930510032,-0.7665916108103452,0.36751065194577187,0.9222987165744131,1.0,0.0,1.0,0.0,0
2911,-1.0010043650490912,-0.647481766992276,1.35576472980418,1.5950762278294164,0.18421344928123892,1.0,0.0,1.0,0.0,0
2912,-0.24069026646284564,0.5076910090336915,0.8251756446505486,1.1040499974759586,0.18421344928123892,1.0,0.0,1.0,0.0,0
2914,0.13946678283027714,-1.0325393590009317,0.8251756446505486,-0.6145418087611437,0.553256082927826,1.0,0.0,1.0,0.0,0
2918,0.5196238321233999,0.8927486010423473,-0.7665916108103452,-0.8600549239378725,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2920,-1.0010043650490912,0.8927486010423473,0.2945865594969173,1.5950762278294164,-0.5538718180119352,1.0,0.0,1.0,0.0,0
2922,2.8005661278821368,-1.0325393590009317,-2.358358866271239,-1.8421073846447882,-0.9229144516585223,0.0,1.0,0.0,1.0,1
2923,0.13946678283027714,-0.2624241749836202,1.35576472980418,0.8585368822992296,0.9222987165744131,1.0,0.0,1.0,0.0,0
2930,0.13946678283027714,0.5076910090336915,0.2945865594969173,-1.1055680391146014,1.291341350221,1.0,0.0,1.0,0.0,0
2932,-0.24069026646284564,0.8927486010423473,0.2945865594969173,-0.3690286935844148,-0.5538718180119352,1.0,0.0,1.0,0.0,0
2933,-0.6208473157559684,0.12263341702503563,1.35576472980418,-0.8600549239378725,1.6603839838675871,1.0,0.0,1.0,0.0,0
2934,-1.0010043650490912,1.6628637850596588,0.2945865594969173,-0.6145418087611437,0.553256082927826,1.0,0.0,1.0,0.0,0
2935,-0.24069026646284564,0.12263341702503563,-0.23600252565671395,0.8585368822992296,0.553256082927826,1.0,0.0,1.0,0.0,0
2936,-1.0010043650490912,-0.2624241749836202,-0.7665916108103452,-0.8600549239378725,-0.9229144516585223,1.0,0.0,1.0,0.0,0
2937,0.13946678283027714,-0.647481766992276,1.35576472980418,0.36751065194577187,1.6603839838675871,1.0,0.0,1.0,0.0,0
2941,-0.6208473157559684,0.8927486010423473,-0.23600252565671395,0.8585368822992296,0.18421344928123892,1.0,0.0,1.0,0.0,0
2942,0.13946678283027714,0.12263341702503563,-0.23600252565671395,-1.1055680391146014,0.553256082927826,1.0,0.0,1.0,0.0,0
2943,1.2799379307096455,-2.1877121350268993,-1.8277697811176077,-1.3510811542913304,-0.9229144516585223,0.0,1.0,0.0,1.0,1
2944,-0.24069026646284564,1.2778061930510032,1.35576472980418,-0.6145418087611437,0.553256082927826,1.0,0.0,1.0,0.0,0
2945,-1.0010043650490912,1.2778061930510032,-0.7665916108103452,-0.1235155784076859,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2946,-0.6208473157559684,-0.647481766992276,0.2945865594969173,-0.1235155784076859,1.6603839838675871,1.0,0.0,1.0,0.0,0
2947,-0.6208473157559684,-0.2624241749836202,-0.7665916108103452,-0.6145418087611437,0.9222987165744131,1.0,0.0,1.0,0.0,0
2948,0.5196238321233999,-0.647481766992276,0.2945865594969173,1.1040499974759586,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2949,0.5196238321233999,-1.4175969510095876,-1.2971806959639764,-1.3510811542913304,-0.9229144516585223,0.0,1.0,0.0,1.0,1
2950,2.4204090785890138,-1.4175969510095876,-0.7665916108103452,-1.8421073846447882,-1.2919570853051094,0.0,1.0,0.0,1.0,1
2953,0.13946678283027714,0.5076910090336915,1.35576472980418,0.36751065194577187,0.553256082927826,1.0,0.0,1.0,0.0,0
2957,-1.0010043650490912,1.6628637850596588,1.35576472980418,0.6130237671225007,0.9222987165744131,1.0,0.0,1.0,0.0,0
2959,0.13946678283027714,1.6628637850596588,-0.7665916108103452,0.36751065194577187,0.9222987165744131,1.0,0.0,1.0,0.0,0
2964,-1.0010043650490912,-1.0325393590009317,-0.23600252565671395,-0.3690286935844148,-0.9229144516585223,1.0,0.0,1.0,0.0,0
2966,2.8005661278821368,-1.0325393590009317,-1.8277697811176077,-1.8421073846447882,-0.9229144516585223,0.0,1.0,0.0,1.0,1
2967,0.13946678283027714,1.2778061930510032,0.8251756446505486,0.12199753676904299,1.291341350221,1.0,0.0,1.0,0.0,0
2968,-0.24069026646284564,0.8927486010423473,0.2945865594969173,-0.1235155784076859,0.18421344928123892,1.0,0.0,1.0,0.0,0
2969,0.13946678283027714,0.5076910090336915,0.2945865594969173,1.1040499974759586,-0.9229144516585223,1.0,0.0,1.0,0.0,0
2970,-0.24069026646284564,-0.647481766992276,0.2945865594969173,0.8585368822992296,-0.5538718180119352,1.0,0.0,1.0,0.0,0
2973,-0.6208473157559684,1.2778061930510032,-0.7665916108103452,0.36751065194577187,-0.9229144516585223,1.0,0.0,1.0,0.0,0
2974,-0.6208473157559684,0.12263341702503563,0.8251756446505486,-0.8600549239378725,0.18421344928123892,1.0,0.0,1.0,0.0,0
2975,0.5196238321233999,0.5076910090336915,0.2945865594969173,-0.8600549239378725,-0.5538718180119352,1.0,0.0,1.0,0.0,0
2977,-0.6208473157559684,0.12263341702503563,1.35576472980418,1.1040499974759586,-0.5538718180119352,1.0,0.0,1.0,0.0,0
2979,2.4204090785890138,-1.8026545430182435,-0.7665916108103452,-0.8600549239378725,-1.6609997189516963,0.0,1.0,0.0,1.0,1
2982,-0.24069026646284564,-0.2624241749836202,-0.7665916108103452,-0.1235155784076859,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2985,2.8005661278821368,-1.4175969510095876,-1.8277697811176077,-1.5965942694680593,-0.9229144516585223,0.0,1.0,0.0,1.0,1
2986,-1.0010043650490912,0.8927486010423473,1.35576472980418,1.1040499974759586,0.18421344928123892,1.0,0.0,1.0,0.0,0
2988,-0.6208473157559684,-0.2624241749836202,1.35576472980418,-0.3690286935844148,0.553256082927826,1.0,0.0,1.0,0.0,0
2989,-0.24069026646284564,1.2778061930510032,0.2945865594969173,-0.8600549239378725,0.18421344928123892,1.0,0.0,1.0,0.0,0
2990,-0.24069026646284564,0.12263341702503563,-0.23600252565671395,0.8585368822992296,-0.18482918436534815,1.0,0.0,1.0,0.0,0
2991,-0.6208473157559684,-0.647481766992276,-0.23600252565671395,-0.3690286935844148,1.291341350221,1.0,0.0,1.0,0.0,0
2993,-0.6208473157559684,1.2778061930510032,0.8251756446505486,0.12199753676904299,0.553256082927826,1.0,0.0,1.0,0.0,0
2994,-0.6208473157559684,0.5076910090336915,1.35576472980418,0.8585368822992296,0.553256082927826,1.0,0.0,1.0,0.0,0
2996,-0.6208473157559684,-0.2624241749836202,-0.23600252565671395,1.3495631126526875,0.9222987165744131,1.0,0.0,1.0,0.0,0
2997,2.4204090785890138,-1.0325393590009317,-2.358358866271239,-1.3510811542913304,-1.2919570853051094,0.0,1.0,0.0,1.0,1
3001,0.13946678283027714,0.12263341702503563,-0.7665916108103452,-1.1055680391146014,0.553256082927826,1.0,0.0,1.0,0.0,0
3003,0.13946678283027714,1.2778061930510032,0.2945865594969173,0.8585368822992296,1.291341350221,1.0,0.0,1.0,0.0,0
3004,-0.24069026646284564,0.5076910090336915,0.2945865594969173,-0.6145418087611437,0.18421344928123892,1.0,0.0,1.0,0.0,0
3006,0.13946678283027714,0.8927486010423473,-0.7665916108103452,-0.1235155784076859,0.553256082927826,1.0,0.0,1.0,0.0,0
3007,-1.0010043650490912,0.8927486010423473,0.2945865594969173,-0.1235155784076859,0.9222987165744131,1.0,0.0,1.0,0.0,0
3008,-0.6208473157559684,1.2778061930510032,1.35576472980418,1.3495631126526875,1.6603839838675871,1.0,0.0,1.0,0.0,0
3011,0.13946678283027714,-0.647481766992276,-0.7665916108103452,1.1040499974759586,0.18421344928123892,1.0,0.0,1.0,0.0,0
3012,0.13946678283027714,0.8927486010423473,-0.23600252565671395,-0.8600549239378725,-0.9229144516585223,1.0,0.0,1.0,0.0,0
3013,-1.0010043650490912,0.12263341702503563,-0.23600252565671395,0.12199753676904299,0.553256082927826,1.0,0.0,1.0,0.0,0
3015,0.13946678283027714,-0.2624241749836202,0.8251756446505486,-1.3510811542913304,-0.18482918436534815,1.0,0.0,1.0,0.0,0
3016,0.13946678283027714,-0.647481766992276,0.2945865594969173,-0.3690286935844148,0.553256082927826,1.0,0.0,1.0,0.0,0
3017,0.13946678283027714,0.5076910090336915,0.2945865594969173,-1.1055680391146014,0.18421344928123892,1.0,0.0,1.0,0.0,0
3018,-0.6208473157559684,1.2778061930510032,-0.23600252565671395,1.1040499974759586,-0.9229144516585223,1.0,0.0,1.0,0.0,0
3019,0.5196238321233999,0.12263341702503563,0.2945865594969173,-0.1235155784076859,1.6603839838675871,1.0,0.0,1.0,0.0,0
3020,-1.0010043650490912,0.8927486010423473,-0.23600252565671395,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,0
3022,-1.0010043650490912,-1.0325393590009317,0.2945865594969173,-1.1055680391146014,0.18421344928123892,1.0,0.0,1.0,0.0,0
3023,-0.24069026646284564,-0.647481766992276,0.2945865594969173,-0.8600549239378725,1.291341350221,1.0,0.0,1.0,0.0,0
3025,0.5196238321233999,-1.8026545430182435,-0.7665916108103452,-1.5965942694680593,-2.0300423525982834,0.0,1.0,0.0,1.0,1
3028,0.13946678283027714,0.12263341702503563,1.35576472980418,-0.3690286935844148,0.18421344928123892,1.0,0.0,1.0,0.0,0
3030,-1.0010043650490912,0.8927486010423473,0.8251756446505486,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,0
3031,-0.6208473157559684,0.12263341702503563,1.35576472980418,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,0
3033,-1.0010043650490912,-1.0325393590009317,-2.358358866271239,-1.3510811542913304,-2.0300423525982834,0.0,1.0,0.0,1.0,1
3034,-0.24069026646284564,-0.647481766992276,-0.23600252565671395,-1.1055680391146014,0.9222987165744131,1.0,0.0,1.0,0.0,0
3035,2.0402520292958912,-2.1877121350268993,-1.2971806959639764,-1.1055680391146014,-1.2919570853051094,0.0,1.0,0.0,1.0,1
3037,2.0402520292958912,-1.8026545430182435,-1.8277697811176077,-1.8421073846447882,-0.9229144516585223,0.0,1.0,0.0,1.0,1
3041,-1.0010043650490912,0.12263341702503563,1.35576472980418,0.36751065194577187,0.18421344928123892,1.0,0.0,1.0,0.0,0
3042,0.5196238321233999,-1.0325393590009317,-0.7665916108103452,-1.3510811542913304,-2.0300423525982834,0.0,1.0,0.0,1.0,1
3043,0.13946678283027714,-0.647481766992276,-0.23600252565671395,0.36751065194577187,1.6603839838675871,1.0,0.0,1.0,0.0,0
3045,-0.24069026646284564,-0.2624241749836202,1.35576472980418,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,0
3046,-0.24069026646284564,0.8927486010423473,0.8251756446505486,1.3495631126526875,0.553256082927826,1.0,0.0,1.0,0.0,0
3050,-1.0010043650490912,-0.2624241749836202,-0.7665916108103452,-0.6145418087611437,0.553256082927826,1.0,0.0,1.0,0.0,0
3052,-0.6208473157559684,-0.647481766992276,0.2945865594969173,-1.1055680391146014,-0.18482918436534815,1.0,0.0,1.0,0.0,0
3054,-0.6208473157559684,0.5076910090336915,-0.23600252565671395,-0.1235155784076859,-0.5538718180119352,1.0,0.0,1.0,0.0,0
3055,1.6600949800027684,-1.4175969510095876,-1.8277697811176077,-0.8600549239378725,-1.6609997189516963,0.0,1.0,0.0,1.0,1
3056,-0.6208473157559684,-0.2624241749836202,0.2945865594969173,1.5950762278294164,0.18421344928123892,1.0,0.0,1.0,0.0,0
3057,1.6600949800027684,-1.0325393590009317,-2.358358866271239,-1.3510811542913304,-0.18482918436534815,0.0,1.0,0.0,1.0,1
3062,-1.0010043650490912,0.12263341702503563,1.35576472980418,0.6130237671225007,-0.9229144516585223,1.0,0.0,1.0,0.0,0
3063,-0.24069026646284564,0.5076910090336915,-0.23600252565671395,0.36751065194577187,-0.9229144516585223,1.0,0.0,1.0,0.0,0
3065,-0.24069026646284564,1.2778061930510032,-0.23600252565671395,-0.1235155784076859,1.6603839838675871,1.0,0.0,1.0,0.0,0
3067,-0.6208473157559684,1.6628637850596588,-0.23600252565671395,0.36751065194577187,1.291341350221,1.0,0.0,1.0,0.0,0
3070,-1.0010043650490912,0.5076910090336915,0.2945865594969173,0.8585368822992296,1.6603839838675871,1.0,0.0,1.0,0.0,0
3071,-0.24069026646284564,1.2778061930510032,1.35576472980418,-0.3690286935844148,0.553256082927826,1.0,0.0,1.0,0.0,0
3075,-0.24069026646284564,0.8927486010423473,0.2945865594969173,0.36751065194577187,0.9222987165744131,1.0,0.0,1.0,0.0,0
3077,-1.0010043650490912,0.5076910090336915,-0.23600252565671395,0.12199753676904299,1.6603839838675871,1.0,0.0,1.0,0.0,0
3079,-0.6208473157559684,1.2778061930510032,0.8251756446505486,0.36751065194577187,-0.9229144516585223,1.0,0.0,1.0,0.0,0
3084,-1.0010043650490912,0.12263341702503563,-0.7665916108103452,-1.1055680391146014,-0.18482918436534815,1.0,0.0,1.0,0.0,0
3085,-0.24069026646284564,1.2778061930510032,0.2945865594969173,0.36751065194577187,0.18421344928123892,1.0,0.0,1.0,0.0,0
3086,-1.0010043650490912,-1.0325393590009317,0.2945865594969173,1.3495631126526875,-0.9229144516585223,1.0,0.0,1.0,0.0,1
3087,-0.6208473157559684,-0.2624241749836202,-0.23600252565671395,0.12199753676904299,-0.9229144516585223,1.0,0.0,1.0,0.0,0
3088,-1.0010043650490912,-0.647481766992276,1.35576472980418,1.5950762278294164,-0.18482918436534815,1.0,0.0,1.0,0.0,0
3090,0.5196238321233999,-1.0325393590009317,-0.7665916108103452,0.12199753676904299,1.291341350221,1.0,0.0,1.0,0.0,0
3092,0.5196238321233999,0.12263341702503563,0.8251756446505486,-0.8600549239378725,0.553256082927826,1.0,0.0,1.0,0.0,0
3093,0.13946678283027714,0.8927486010423473,-0.7665916108103452,0.36751065194577187,-0.9229144516585223,1.0,0.0,1.0,0.0,0
3094,0.13946678283027714,0.5076910090336915,1.35576472980418,-0.6145418087611437,1.6603839838675871,1.0,0.0,1.0,0.0,0
3095,-0.24069026646284564,-0.647481766992276,-0.23600252565671395,0.36751065194577187,1.6603839838675871,1.0,0.0,1.0,0.0,0
3098,-0.6208473157559684,-0.647481766992276,-0.23600252565671395,1.1040499974759586,1.6603839838675871,1.0,0.0,1.0,0.0,0
3101,0.13946678283027714,-0.647481766992276,0.8251756446505486,0.12199753676904299,-0.5538718180119352,1.0,0.0,1.0,0.0,0
3102,0.8997808814165227,-1.8026545430182435,-1.8277697811176077,-1.8421073846447882,-1.2919570853051094,0.0,1.0,0.0,1.0,1
3103,-0.6208473157559684,0.5076910090336915,-0.23600252565671395,-0.1235155784076859,0.553256082927826,1.0,0.0,1.0,0.0,0
3106,2.8005661278821368,-1.8026545430182435,-0.7665916108103452,-1.5965942694680593,-0.9229144516585223,0.0,1.0,0.0,1.0,1
3109,-0.6208473157559684,0.8927486010423473,0.2945865594969173,0.36751065194577187,-0.9229144516585223,1.0,0.0,1.0,0.0,0
3110,-0.6208473157559684,-0.647481766992276,-0.7665916108103452,0.8585368822992296,-0.18482918436534815,1.0,0.0,1.0,0.0,0
3112,-0.24069026646284564,0.12263341702503563,-0.23600252565671395,0.12199753676904299,1.6603839838675871,1.0,0.0,1.0,0.0,0
3114,2.8005661278821368,-0.647481766992276,0.2945865594969173,0.6130237671225007,-1.2919570853051094,0.0,1.0,0.0,1.0,1
3115,-1.0010043650490912,0.8927486010423473,0.2945865594969173,0.12199753676904299,0.553256082927826,1.0,0.0,1.0,0.0,0
3117,0.13946678283027714,0.12263341702503563,0.2945865594969173,1.3495631126526875,0.553256082927826,1.0,0.0,1.0,0.0,0
3119,-0.6208473157559684,0.12263341702503563,1.35576472980418,-0.3690286935844148,1.6603839838675871,1.0,0.0,1.0,0.0,0
3120,0.13946678283027714,1.6628637850596588,1.35576472980418,0.8585368822992296,-0.18482918436534815,1.0,0.0,1.0,0.0,0
3121,0.13946678283027714,-0.2624241749836202,1.35576472980418,1.3495631126526875,1.291341350221,1.0,0.0,1.0,0.0,0
3125,-1.0010043650490912,1.2778061930510032,0.8251756446505486,-0.3690286935844148,-0.5538718180119352,1.0,0.0,1.0,0.0,0
3127,-1.0010043650490912,0.12263341702503563,-0.23600252565671395,-0.6145418087611437,-0.9229144516585223,1.0,0.0,1.0,0.0,0
3128,0.13946678283027714,1.2778061930510032,0.2945865594969173,0.8585368822992296,0.9222987165744131,1.0,0.0,1.0,0.0,0
3129,-0.24069026646284564,-1.0325393590009317,-0.23600252565671395,0.6130237671225007,1.291341350221,1.0,0.0,1.0,0.0,0
3132,0.8997808814165227,-2.1877121350268993,-2.358358866271239,-2.087620499821517,-0.9229144516585223,0.0,1.0,0.0,1.0,1
